comment_id,text,severity_id,target_id,has_pii,link_flagged,annotator,split,notes
dom_Donttalktoy_4,' talk amazing bitch,0,0,False,False,,train,
dom_Idontreally_5,' really believe women,0,0,False,False,,train,
dom_Accordingto2_6,"According 2-3 witnesses, husband called fight husband also beat, wife said no, husban… See",0,0,False,False,,train,
dom_Trytobeatthi_7,"Try beat miscarriage. No matter hard try, weak people ' help oth… See",0,0,False,False,,eval,
dom_Sometenantslo_8,"tenants look security like , even drunk, pity security.",0,0,False,False,,train,
dom_Thisgirlisso_9,girl spoiled,0,0,False,False,,train,
dom_Alltheweight_10,weight goes,0,0,False,False,,train,
dom_Whenyouspeak_11,"speak , no one fights, fall bird security guard hired spe… See",0,0,False,False,,train,
dom_Cheapbitchlo_12,"Cheap bitch, look poor people, miscarriage, cheap bitch.",0,0,False,False,,train,
dom_Charactershows_13,Character shows ceiling,0,0,False,False,,train,
dom_Thisnoodlesar_14,noodles cheap,0,0,False,False,,train,
dom_Listentothis_15,"Listen girl' words, understand, everyone not normal hehe",0,0,False,False,,train,
dom_Somepeoplecom_0,"people come lives give us happiness, leave us fix hearts years...!",0,0,False,False,,eval,
dom_highlight_4,@highlight.,0,0,False,False,,train,
dom__6,ខ្ញុំស៉ូមលានរជីវត់,0,0,False,False,,train,
dom_Whatsongisth_9,song ?,0,0,False,False,,eval,
dom_GMyki_11,Gī Mēyki,0,0,False,False,,train,
dom_YAYA_14,YA YA,0,0,False,False,,eval,
dom__0_6,អ្នកតាមដាន,0,0,False,False,,eval,
dom_SoChhean_1,Chhean,0,0,False,False,,train,
dom__2_6,ะ ถ,0,0,False,False,,train,
dom_KounSela_3,Koun Sela,0,0,False,False,,train,
dom_TF_4,Töňġ Fÿ,0,0,False,False,,train,
dom_NyNy_5,Ny Ny,0,0,False,False,,train,
dom_MolySalbmiss_10,Moly Sal b miss rhot,0,0,False,False,,train,
dom_MollyNaOun_11,Molly Ñå Oun knows,0,0,False,False,,train,
dom_MuyTingnotsh_12,Muy Ting not showing clearly,0,0,False,False,,eval,
dom_BroChetIfyou_13,"Bro Chet love, must clear, not, ' take seriously, ' time joke .",0,0,False,False,,train,
dom_questionsabout_14,questions time,0,0,False,False,,eval,
dom_Justlikemeto_15,like,0,0,False,False,,train,
dom__1_7,អរគុណបងៗសម្រាប់ការគាំទ្រ,0,0,False,False,,eval,
dom__12_3,ស្អែកម៉ោងម៉ានពូ,0,0,False,False,,train,
dom_EkaMeskonpov_5,Eka Mes kon pov,0,0,False,False,,train,
dom_SREYSROSLAYYo_6,"SREYSROS LAY good , good person",0,0,False,False,,train,
dom_IlysmIlysmSla_7,Ilysm Ilysm Slanh jg leb,0,0,False,False,,eval,
dom_SaraMuyluvo_8,Sara Muy luv nas ah muy,0,0,False,False,,train,
dom_MeanSothathsl_9,Mean Sothathsl klg nah,0,0,False,False,,eval,
dom_EmllyPpslanh_10,Emllīy Pōpslanh ery slanh,0,0,False,False,,train,
dom_ZeyNou_11,Zey Nou ស្រលាញ់កូនហ្នឹងមេស,0,0,False,False,,train,
dom_Slnangnang_12,Sl nang nang klang nas,0,0,False,False,,train,
dom_Rganhte_13,Rganhte,0,0,False,False,,train,
dom_MaoSinall_14,Mao Sinall,0,0,False,False,,eval,
dom_OunLy_15,Oun Ly,0,0,False,False,,train,
dom_MRY_16,Mā Rý Yæ,0,0,False,False,,train,
dom_AhToro_17,Ah Toro,0,0,False,False,,train,
dom_FZxyy_18,Fō Zxyy,0,0,False,False,,eval,
dom_hPforever_19,Æh Päÿ forever na bsd,0,0,False,False,,eval,
dom_KimSeangIlo_21,Kïm Seang love much baby b,0,0,False,False,,eval,
dom_TAslanhkhlang_22,TA slanh khlang bbe rbos b,0,0,False,False,,train,
dom_SeiHa_24,Sei Ha,0,0,False,False,,eval,
dom_DeVit_26,De Vit,0,0,False,False,,train,
dom_Vyyoundaksne_27,Vyy oun dak sne b men te,0,0,False,False,,train,
dom_ZiiLkslst_28,Zëii Lëâk sl ster leb hx bsd b,0,0,False,False,,train,
dom_MengPiseyslte_29,Meng Piseysl tea muy ng teh,0,0,False,False,,train,
dom_KimUimlaslme_30,Kim Uimla sl mes tee povv,0,0,False,False,,eval,
dom_BrohoyXYou_31,Brohoy X,0,0,False,False,,train,
dom_LatEyfong_32,Lat Eyfong,0,0,False,False,,train,
dom_MeyMeysljmr_33,Mey Mey sl jmr hx bbe,0,0,False,False,,train,
dom_Slahkortngm_34,Sl ah kort ng mes teh haa,0,0,False,False,,train,
dom_AshleyAnaNerk_35,Ashley Ana Nerk ery Nerk yang nis,0,0,False,False,,train,
dom_MoqiWeiying_36,Moqi Weiying,0,0,False,False,,train,
dom_SengSothy_37,Seng Sothy,0,0,False,False,,train,
dom_LuKaku_38,Lu Kaku,0,0,False,False,,train,
dom_AerisNy_39,Aeris Ny,0,0,False,False,,train,
dom_AhLeak_41,Ah Leak,0,0,False,False,,eval,
dom_RNxtzy_42,Ræ Nïxtzy,0,0,False,False,,train,
dom_Rideandrunw_0,"Ride run, want solve shit, talk act like right",0,0,False,False,,train,
dom_Fuckyouyouh_1,"Fuck , hit",0,0,False,False,,train,
dom_Uncledoesntb_2,"Uncle believe niece not . Tray face old man, bad face, no shame, car hit intention causes hit run",0,0,False,False,,train,
dom_Puttheminjai_3,Put jail rotten kids,0,0,False,False,,train,
dom_Thisoneisrud_4,one rude taken border,0,0,False,False,,train,
dom_Whatkindoftr_5,"kind traffic accident, hit someone' feet run away, traffic accident?",0,0,False,False,,train,
dom_Rideandhitot_6,Ride hit others say ' traffic accident. Atai Hong.,0,0,False,False,,eval,
dom__7_4,"#យោងតាមច្បាប់នៃព្រះរាជាណាចក្រកម្ពុជា *ច្បាប់ស្តីពីចរាចរណ៍គោក មាត្រា៨៣ ជនណាបើកបរដោយធ្វេសប្រហែស ខ្ជីខ្ជា មិនប្រុងប្រយ័ត្ន ឬមិនគោរពកាតព្វកិច្ចដែលបទ ប្បញ្ញត្តិស្តីពីចរាចរណ៍ផ្លូវគោកតម្រូវ បណ្តាលឲ្យមានរបួសដល់អ្នកដទៃ ហើយបណ្តាលឲ្យអ្នករង គ្រោះអសមត្ថភាពធ្វើការងារក្នុងរយៈពេលស្មើឬលើសពី៨(ប្រាំបី)ថ្ងៃ គិតពីថ្ងៃកើតហេតុ ត្រូវផ្តន្ទា ទោសដាក់ពន្ធនាគារពី៦ (ប្រាំមួយ)ខែទៅ២ (ពីរ)ឆ្នាំ និងពិន័យជាប្រាក់ពី២ ០០ ០០ (ពីរលាន) រៀលទៅ១០ ០០ ០០(ដប់ លាន)រៀល និងអាចត្រូវផ្តន្ទាទោសដោយទោសបន្ថែមមួយឬច្រើន ដូចមានចែងក្នុងគ្នាត្រា៥៣(ប្រភេទនៃទោសបន្ថែម)នៃក្រមព្រហ្មទណ្ឌ។ offense must sentenced imprisonment 1 (one) year 3 (three) years fine 4 00 (four million) riels 15 00 00 (fifteen million) riels crime committed following cases: ក- បើកបរដោយគ្មានបណ្ណបើកបរឬមានបណ្ណបើកបរតែមិនត្រឹមត្រូវតាមប្រភេទយាន ខ- ស្ថិតក្នុងស្ថានភាពស្រវឹងដោយមានអត្រាជាតិអាល់កុលចាប់ពី០,៤០(សូន្យក្បៀស សែសិប) មីលីក្រាមក្នុងមួយលីត្រខ្យល់ឬចាប់ពី០,៨០(សូន្យក្បៀសប៉ែតសិប)ក្រាមក្នុងមួយលីត្រ ឈាមឡើងទៅ។ K- cause many people injured. K-Fleeing scene order evade responsibility. offences contained clause, additional penalties, follows, may announced: 1- Prohibition professionality, offence committed professionality occasion professionality, permanently maximum five (five) years. 2- Prohibition driving vehicle, kind, maximum five (five) years. ៣- ការព្យួរលិខិតបើកបរ សម្រាប់រយៈពេល៥(ប្រាំ)ឆ្នាំយ៉ាងច្រើន។ 4-Publishing sentence maximum two (two) months. ៥- ការផ្សាយសេចក្តីសម្រេចផ្តន្ទាទោសនៅក្នុងសារព័ត៌មាន។ 6- Broadcasting sentence telecommunications means, television maximum 8 (eight) days. *ក្រមព្រហ្មទណ្ឌ (ចំពោះការជេរប្រមាថ) Public Insult Song: perpetrator uses vulgar language insult victim' families public. Challenging Article: Section 307 Criminal Code. ទោសទណ្ឌ៖ ត្រូវផ្តន្ទាទោសពិន័យជាប្រាក់ពី ១០០,០០ រៀល ទៅ ១០,០០,០០ រៀល។ *ក្រមរដ្ឋប្បវេណី (ការសងជំងឺចិត្ត) មាត្រា ៧៤៣ នៃក្រមរដ្ឋប្បវេណី (ស្តីពីអំពើអនីត្យានុកូល)។ Responsibility: suspect absolute obligation compensate damages, including cost treatment victim' leg injury, motorcycle repair costs, mental illness compensation time work lost.",0,0,False,False,,train,
dom_Rudekidmeet_8,"Rude kid, meet others say ' normal.",0,0,False,False,,train,
dom__9_3,"អគ្គស្នងការដ្ឋាននគរបាលរាជធានីភ្នំពេញ Please watch, not accident. driving car, ' know accident happened.",0,0,False,False,,train,
dom_Slapthemother_10,"Slap motherfucker, ?",0,0,False,False,,train,
dom_Hititrideit_11,"Hit , ride fast, say ' normal Ah J.",0,0,False,False,,train,
dom_Gangsterslike_12,"Gangsters like must brought education not harm kids, hit like , disabled life. Please, children nephews, work hard study, walk road, good deeds together.",0,0,False,False,,train,
dom_Thisishisint_13,intention ride hit others,0,0,False,False,,train,
dom_Thecheapguy_14,"cheap guy, hit leg, disabled life, take care ?",0,0,False,False,,train,
dom_Accordingtome_15,"According , kid driving hit . watch 3 5 times know. riding hit . car, hit death.",0,0,False,False,,train,
dom_Giveitahandf_16,"Give handful, bro.",0,0,False,False,,train,
dom_Itsjustlike_17,"' like outside, bring family, maybe mother never warns",0,0,False,False,,train,
dom_Parkedthemoto_18,Parked motorbike middle road opposite side. hit like normal. Looks like make small thing another thing,0,0,False,False,,train,
dom_Ifyoudareto_19,"dare eat, ' pay back. son , ' run.",0,0,False,False,,train,
dom_Dontbeafraid_20,"' afraid pay money, ' fine.",0,0,False,False,,train,
dom_Almostbrokehi_21,"Almost broke leg, open run caught, want solve , Ang... ប់",0,0,False,False,,train,
dom_Maapussy_22,pussy,0,0,False,False,,eval,
dom_Saltyandyoung_23,Salty younger brother play ' play club security line lot justice must prevail.,0,0,False,False,,eval,
dom_Meetyourmothe_24,Meet mother' monkey Matik,0,0,False,False,,train,
dom_Thiskidiscom_25,kid coming social media,0,0,False,False,,train,
dom_Thiskidattemp_26,kid attempted murder fullest seen security cameras,0,0,False,False,,train,
dom_Itsjustnorma_27,' normal.,0,0,False,False,,train,
dom_Theyareatthe_28,"market, know little bit hit go**. camera man little e… See",0,0,False,False,,train,
dom_Argueasfuck_29,Argue fuck,0,0,False,False,,eval,
dom_Wellletsjust_30,Well let' put jail.,0,0,False,False,,train,
dom_Watchandsee_31,"Watch see, going hit .",0,0,False,False,,train,
dom_Ponpongcausin_32,"Ponpong, causing harm intention, case 1 Hit run not wrong, second case.… See",0,0,False,False,,train,
dom_Itsrudetose_33,"' rude see, gangster riding without opening eyes, know",0,0,False,False,,train,
dom_Thekiddoesnt_34,kid parents teach like,0,0,False,False,,train,
dom_Lookatthecam_35,Look camera like ' intentional,0,0,False,False,,train,
dom_Jailgotojai_36,"Jail, go jail , know mistake.",0,0,False,False,,train,
dom_Theseedlesson_37,seedless one,0,0,False,False,,train,
dom_Thiskidisso_38,kid rude,0,0,False,False,,eval,
dom_Thesecurityca_39,"security camera clear, deny hit someone else?",0,0,False,False,,train,
dom__40_2,វាប៉ុនប៉ងមនុស្សសាឃាតហើយចាប់វាដាក់គុកទៅ,0,0,False,False,,train,
dom_Justalittleb_41,little bit,0,0,False,False,,train,
dom_Dontjusthave_42,"' video, otherwise win",0,0,False,False,,train,
dom_Thethug_43,thug,0,0,False,False,,eval,
dom_Hitsomeonelik_44,Hit someone like act like ' know anymore,0,0,False,False,,train,
dom_Slapuntilyou_45,Slap stop watching,0,0,False,False,,train,
dom_Pukahjgjgka_46,Puk ah jg jg kal pas anh mdg jg jub klg nas,0,0,False,False,,train,
dom_Itsnormalmy_47,"' normal, brother.",0,0,False,False,,eval,
dom_Yeahlilbrot_48,"Yeah lil bro, caught trying settle",0,0,False,False,,eval,
dom_Socialbastards_49,Social bastards,0,0,False,False,,train,
dom_Ponponghasbec_50,Ponpong become killer,0,0,False,False,,eval,
dom_Thisisanatte_51,attempt ride kill.,0,0,False,False,,train,
dom_Normalisyour_52,"Normal head, normal leg.",0,0,False,False,,train,
dom__53_2,ជិះបុកគេ ម៉ង អានេះ អាភ្លើ,0,0,False,False,,train,
dom__54_2,អានេះកើតមកចង្រៃហ្មងអាណិតម៉ែឪវាណាស់អាមានកូនឈាមថោកអញ្ចឹង។,0,0,False,False,,eval,
dom_Gotothepose_55,"Go pose, crazy, ' cool.",0,0,False,False,,train,
dom_Justspeakout_56,"speak , ' take money, ' ask compensation, sit quietly, open hit back, ?",0,0,False,False,,train,
dom_Whataboutwhen_57,"suddenly hit ' solve, ride run?",0,0,False,False,,eval,
dom_Ifyoutouchme_58,"touch , bones go home, told",0,0,False,False,,train,
dom_Ifhitnointe_59,"hit, no intention, not stop motorcycle see happened stop, turn motorcycle back (ask hit… See",0,0,False,False,,train,
dom_Thisrascalhi_60,"rascal, hit little bit , hit others leg bleeding. Easy, not easy, break leg.",0,0,False,False,,train,
dom__61_2,មុខមាត់ស្អាតបាតតែអានេះឃោឃៅណាស់,0,0,False,False,,train,
dom_Puthiminjail_62,Put jail,0,0,False,False,,train,
dom_Lookatthecam_63,Look camera rude,0,0,False,False,,eval,
dom_Takecareofit_64,Take care short,0,0,False,False,,train,
dom_Hitandrunfel_65,Hit run felony charges may end jail,0,0,False,False,,train,
dom_Puthiminjail_66,Put jail ' get mind,0,0,False,False,,eval,
dom_Thewaytotran_67,way transport culprit normal motorbike?,0,0,False,False,,train,
dom_Threegrannies_68,Three grannies count one,0,0,False,False,,train,
dom_OhmyIgothi_69,"Oh , got hit camera bullet, might run away traffic accident.",0,0,False,False,,train,
dom_Thisisanexcu_70,excuse like ex,0,0,False,False,,train,
dom_Teachthemali_71,Teach little bit,0,0,False,False,,eval,
dom_Unintentionally_72,"Unintentionally, father hit motorbike.",0,0,False,False,,train,
dom__73_2,ទះម៉ាដៃអោយបាក់ធ្មេញបានសម,0,0,False,False,,train,
dom_Iheardhimtal_74,"heard talking, trouble people. character not child, raise child like gangster.",0,0,False,False,,train,
dom__75_2,ធម្មតាអីបើប៉ះគេហើយក៏មិនឈប់សុំទោសគេទៅហេតុអីក៏បើករត់នេះគឺប៉ិនប៉ងសម្លាប់ហើយ។,0,0,False,False,,train,
dom_Hittheleg_76,Hit leg,0,0,False,False,,train,
dom__77,ជិះបុកគេហើយ ថាអត់?,0,0,False,False,,train,
dom_Thisissocrue_78,cruel !,0,0,False,False,,train,
dom_Offerthisbull_79,"Offer bully, grandma already taken . ' appropriate take comments parents think bully.",0,0,False,False,,train,
dom__80_2,ចាំដោះស្រាយជាមួយជនរង់គ្រោះស្អីទៀតបើអ្នកប៉ះគេហើយជិះរត់បាត់ហើយនឹងនឹងគេមិនហៅថាដោះស្រាយទេគឺគេចពីកំហុសខ្លួនឯងនេះបើគេចាប់អត់បានគឺរួច… See,0,0,False,False,,train,
dom_Justhitthem_81,hit,0,0,False,False,,train,
dom_Putitalittle_82,Put little louder,0,0,False,False,,train,
dom__83_2,អានេះវាមានបំណងនិង,0,0,False,False,,eval,
dom_ahjmr_84,យីអាah jmr,0,0,False,False,,train,
dom__85_2,អាឆ្កួតជិះបុកគេហើយថាម្មតាទៀត,0,0,False,False,,eval,
dom__86_2,ឡូយណាស់អាឡូយទៅដេកគុកទៅអាណិតតែម៉ែឪហែងទេ។,0,0,False,False,,eval,
dom_TouchmybabyI_87,Touch baby ' let get away .,0,0,False,False,,train,
dom__88_2,អានេះអត់គិតមែនបើធើចឹងហើយគេចាប់អត់បានមែន,0,0,False,False,,train,
dom_Thefacesofpa_90,faces parents beautiful. Useless kid.,0,0,False,False,,train,
dom_Isitarideto_91,"ride smash , look camera",0,0,False,False,,train,
dom_Takeittothe_92,"Take front row, ' good kid.",0,0,False,False,,train,
dom_Rudeboy_93,Rude boy,0,0,False,False,,train,
dom_Lookathispar_94,"Look parents, look big cable pool.",0,0,False,False,,train,
dom_Whosechildis_95,Whose child ? Come order.,0,0,False,False,,train,
dom__96_2,ម៉ាអាក្មេងឈ្លើយ,0,0,False,False,,train,
dom__97_2,ចេតនាបុក១០០%អាពាល ចូលគុកហើយ,0,0,False,False,,train,
dom__98_2,រវល់មើលងាយជីវិតរបស់គេដាក់គុកដបឆ្នាំភ្លាមៗ,0,0,False,False,,train,
dom_Thewordisout_99,"word , garbage truck forgot pick",0,0,False,False,,train,
dom__0_7,កូនហៃសូរសាហាវ តែកុំមើលជីវភាពម៉ែ មនុស្សមួយចំនួនចូលចិត្ត អួត តែធាតពិត0,0,0,False,False,,train,
dom_21_1,អាយុ21...ហើយនៅមួយគ្នាឡើង5 6 ឆ្នាំចឹងមានន័យមានកូនតាំងអាយុម៉ានទៅ...មនុស្សស្រីអើយមិចក៏អភព្វម្លេះ,0,0,False,False,,train,
dom__2_7,កូនស្រីគាត់ហៃសូរពេកចឹងហើយ គិតមើល4/5ឆ្នាំហើយ នៅសុតតែខុនដូរ កុំថាតែខាងប្រុស អត់ដឹងរឿង ចេះតែនិយាយហើយ បើដឹងរឿងវិញ គួរឲអាណិតខាងប្រុសណាស់ សុខចិត្ដអត់សុីខ្លួនឯង ទិញឲគេហូប យកមកផ្គត់ផ្គង់តែខាងស្រីទេ យើងអ្នកអត់ដឹងរឿងកុំថាឲខាងប្រុសពេកអី គាត់មនុស្សល្អជាមួយ មនុស្សនៅជិតគាត់គ្រប់គ្នា,0,0,False,False,,eval,
dom_21_3,អាយុ21មេម៉ាយកូន1នៅមួយប្តីក្រោយ5ឆ្នាំចឹងគាត់ប្រហែលមានកូនតាំងពី14 15ឆ្នាំមែន,0,0,False,False,,train,
dom__4_6,អាប្រុសនេះរោគចិត្តហ្មង,0,0,False,False,,eval,
dom_21_5,21មេម៉ាយកូនមួយហើយនៅជាមួយសង្សា5ឆ្នាំចុះខាងស្រីការតាំងពីអាយុម៉ានទៅ,0,0,False,False,,eval,
dom_Thechildisin_6,child condominium ' look mother' life,0,0,False,False,,train,
dom_Iwouldliketo_7,"would like pass brothers sisters girlfriend wife arguing, please hold back anger.… See",0,0,False,False,,train,
dom_Howoldisheg_9,"old getting married? widow, dating girlfriend 5 years 21",0,0,False,False,,train,
dom_Lookatthecom_10,"Look comments, realized many negative people support families, except lives, except th… See",0,0,False,False,,eval,
dom_Yesnotmarrie_11,"Yes, not married yet, not teaching children.",0,0,False,False,,train,
dom_Economiccrisis_12,Economic crisis reaches mental crisis,0,0,False,False,,train,
dom_Just21yearso_13,"21 years old, relationship girlfriend 5 years=since 16 years old, old husband … See",0,0,False,False,,train,
dom_Ifeelsorryfo_14,"feel sorry others, rented room, feel sorry .",0,0,False,False,,eval,
dom_Itsbecauseof_15,' betrayal,0,0,False,False,,train,
dom__6_2,កូននៅខុនដូរតែកុំមើល ជីវភាព ម្ដាយ,0,0,False,False,,train,
dom__7_5,សុំផ្ដាំទៅបងៗប្រុសៗគ្នាយើងដែលមានសង្សាឬក៎ប្តីប្រពន្ធពេលឈ្លោះគ្នាសុំទប់កំហឹងរបស៎បងៗរៀងខ្លួនតែ1នារីក៎បានឬក៎ទៅបតជើងតូចរួចសុំមកនិយាយគ្នាម្តងទៀតវាអាចនិងបំបាត់កំហឹងម្តងបន្តិចៗទៅវិញក៎ថាបាន (បើរស្លាញ់នាង់សុំកុំធ្វើបាបគាត់អី មនុស្សស្រីព្រាបដូចជាម្តាយចឹង) សុំទោសបងៗបើសិនជាប្អូននិយាយខុសកន្លែងណាមួយ សុំប្រុងប្រយ័ត្នពាក្យសម្តីមុននិយាយពេលឈ្លោះគ្នាអាចនិងប៉ះព៉ាល់អារម្មណ៍បានណា ឬក៎អាចនិងមានអំពើរហឹង្សាក៎ថាបាន ដូចជាបងៗមួយគូរនេះចឹង,0,0,False,False,,eval,
dom__9_4,ចុះគាត់ការអាយុប៉ុន្មានទៅហើយគាត់មេម៉ាយទៀតទាក់ទងសង្សាគាត់៥ឆ្នាំហើយឥលូវទើបតែ២១,0,0,False,False,,train,
dom__10_2,មើលខមមិនហើយបានដឹងថាមានមនុស្សអវិជ្ជមានជាច្រើនលើកគ្រួសារគេលើកតាំងពីការស់នៅរបស់គេលើកពីម្តាយឪពុកជីវភាពគេ ធ្វើចឹងធ្វីអី? ចឹងបានថាបរិបទការរស់នៅផ្នត់គំនិតសំខាន់ណាស់ គ្នាស្លាប់ទៅហើយនៅមកវែកញែក,0,0,False,False,,train,
dom__11_4,នឹងហើយ មិនទាន់ការនៅមួយគ្នា មិនអត់ប្រដៅកូន,0,0,False,False,,train,
dom__12_4,វិបត្តិសេដ្ឋកិច្ច ឈានដល់វិបត្តិផ្លូវចិត្ត,0,0,False,False,,train,
dom__13_4,ទើបអាយុ២១ ទាក់ទងគ្នានិងសង្សារ៥ឆ្នាំ=តាំងអាយុ១៦ម្លេះ ចុះគាត់មានប្តីមានកូនតាំងអាយុប៉ុន្មានទៅ មើលទៅគាត់ហៃសូសម្រស់ក៏ស្អាតណាស់ ខាងប្រុសក៏មិនឲ្យធ្វើការដែរបញ្ជាក់ថាខាងប្រុសស្រលាញ់គាត់ខ្លាំងណាស់ តែព្រោះបញ្ហាប្រច័ណ្ឌមិនដឹងមានរឿងម៉េចខ្លះដល់ថ្នាក់ហ៊ានសម្លាប់ហើយស្លាប់តាម បើខាងប្រុសអស់ស្រលាញ់មិនមែនសម្លាប់ហើយហ៊ានស្លាប់តាមទេ,0,0,False,False,,train,
dom__14_4,អាណិតគេដែរតែខ្ញុំនៅបន្ទប់ជួល អាណិតខ្លួនឯងវិញ,0,0,False,False,,train,
dom__15_4,មកពីក្បត់គេ,0,0,False,False,,train,
dom_Thisgirlispr_16,"girl pretty kind, used carry four five times not short life, please share condolences",0,0,False,False,,train,
dom_Thefruitofme_17,"fruit merit. economy money, even life, ' think . angry think .",0,0,False,False,,eval,
dom_Beentogethers_18,together since 16 years 21 years hmm,0,0,False,False,,eval,
dom_Theyhavebeen_19,love 5 years. old boyfriend? 21 ?,0,0,False,False,,train,
dom_Peoplesmindc_20,People' mind ' see,0,0,False,False,,train,
dom_Nowadaysweas_21,"Nowadays, men must forbid wives friends not respect men ' take care wives, frien… See",0,0,False,False,,train,
dom_Kidsdontdese_22,Kids ' deserve something short like,0,0,False,False,,train,
dom_Lookatthecom_23,"Look comments criticize dead, careful explain . ' enough, mouth birds pigeon… See",0,0,False,False,,train,
dom_Angryiswrong_24,"Angry wrong, angry bad, angry lost",0,0,False,False,,train,
dom_Thepasthasto_25,"past continued lovers together, happened",0,0,False,False,,eval,
dom__16_2,ម្នាក់ស្រីនឹងស្អាតហើយស្លូតណាស់ញុមធ្លាប់ដឹកគាត់បួនប្រាំដងហើយមិនគួរណាអាយុខ្លីសោះ ចូលរួមរំលែកទុក្ខផង,0,0,False,False,,train,
dom__17_3,ផលបុណ្យ។ព្រោះសេដ្ធកិច្ចលុយសូម្បីជីវិតមិនគិតដែរកំហឹង១ពេលគិតខ្លី,0,0,False,False,,train,
dom__18_3,នៅជាមួយគ្នា តាំងពីរ16ឆ្នាំ 21 ឆ្នាំ ហុឺម,0,0,False,False,,train,
dom_5_19,ស្រលាញ់គ្នា5ឆ្នាំហើយចឹងខាងស្រីមានសង្សានិងតាំងពីអាយុម៉ានទៅបើទើប21និងឥលូវ,0,0,False,False,,train,
dom__20_3,ចិត្តមនុស្សមើលមិនឃើញ,0,0,False,False,,train,
dom__21_3,សាមៃនេះហើយយើងជាប្រុសត្រូវតែហាមប្រពន្ធកុំអោយមានមិត្តភក្តិដែលមិនគួរាប់មនុស្សប្រុសដែលឃើញប្រពន្ធមិត្តនិងនាក់ដទៃមិនបានព្រោះសមៃនេះកាលួងលោមវាលឿនណាស់,0,0,False,False,,train,
dom__22_3,ក្មេងៗ មិនសមណាទៅធ្វីអីខ្លីចឹងសោះ,0,0,False,False,,train,
dom__23_3,មើលខមិនតាមរិះគន់អ្នកស្លាប់ប្រយ័ត្នពួកគាត់តាមបកស្រាយអោយដឹងទៅ ល្មមៗបានហើយមាត់ចាបមាត់ព្រាបទាំងឡាយ បញ្ហាជីវិតមានរៀងៗខ្លួនគេផុតទុក្ខហើយនៅ ជីវិតពូកែបញ្ចេញមតិអត់មានការគិតមួយចំនួនទេដែលមិនទាន់ដឹងខ្លួនថាវាយ៉ាង ម៉េចទៀត កុំសើចយំគេណាកម្មពាមានពិត,0,0,False,False,,train,
dom__24_2,ខឹងខុស ខឹងខូច ខឹងខាត,0,0,False,False,,train,
dom__25_2,កន្លងមកនៅមានបន្ត ជាសង្សានៅជាមួយគ្នា ដែលមានរឿងនេះកើតឡើង,0,0,False,False,,train,
dom_Angwanttof_26,"Ang**want f** need faint, not leave girlfriend repaired use",0,0,False,False,,train,
dom_Ifeelsorryfo_27,feel sorry,0,0,False,False,,train,
dom_Itsnotjealou_28,"' not jealousy, brother. ' hard accept. really ' understand January come point.",0,0,False,False,,eval,
dom_Pleasesendyou_29,Please send condolences.,0,0,False,False,,eval,
dom_Everyoneisgon_31,"Everyone gone, everyone courage criticize anymore.",0,0,False,False,,train,
dom_Thecelebrityh_32,"celebrity broadcasted ,",0,0,False,False,,eval,
dom_Mayyoursoulr_33,May soul rest peace good debating wondering ' death still insulting … See,0,0,False,False,,eval,
dom_Youhavegonet_34,"gone peace, ' argue anymore",0,0,False,False,,train,
dom_Newsreporters_35,"News reporters please watch people. Hi, loud.",0,0,False,False,,train,
dom__26_2,អាង**ចង់ង**ៗតែវាទៅចាំបាច់សន្លប់គេ មិនទុកសង្សារឱ្យគេយកជួសជុលប្រើ,0,0,False,False,,train,
dom_2_27,អាណិតទាំង2,0,0,False,False,,train,
dom__28_2,មិនមែនភ្លើងប្រច័ណ្ឌទេបង ឡូវខ្ញុំពិបាកទទួលយកណាស់ខ្ញុំពិតជាអត់យល់ហេតុអ្វីបងមករាដើរដល់ចំណុចនេះ,0,0,False,False,,train,
dom__29_2,សូមចូលរួមរំលែកទុក្ខផង,0,0,False,False,,train,
dom__31,គ្នាទៅហើយម្នាក់ៗមានខួអត់មកគុយរិះគនគ្នាទៀត,0,0,False,False,,train,
dom__32_2,"អ្នកល្បីបានផ្សាយ ,",0,0,False,False,,train,
dom__33_2,សូមវិញ្ញណខន្ធប្អូនបានទៅកាន់សុគតិភព អ្នកពូកែវែកញែកឆ្ងល់រឿងគ្នាស្លាប់ទៅនៅដៀលគ្នាទៀត ប្អូនទៅរកគាត់បកស្រាយផង។,0,0,False,False,,train,
dom__34_2,គ្នាបានទៅកាន់សុគិតិភពហើយ កុំទៅវែកញែកទៀតអី,0,0,False,False,,train,
dom__35_2,អ្នកព័ត៌មានអើយជួយមើលមនុស្សផង។ហាយសូរណាស់,0,0,False,False,,eval,
dom_Everyonethinks_36,Everyone thinks cursing men even though ' know exact thing. People kill loved ones kill . … See,0,0,False,False,,eval,
dom_Angrybutinan_37,Angry extreme way,0,0,False,False,,train,
dom_Peopletheseda_38,People days getting wilder,0,0,False,False,,train,
dom_SINHDaMaj_39,SI NH Ďã Mäjïŝôkäk ' like story,0,0,False,False,,train,
dom_Letsgohighs_40,Let' go high .,0,0,False,False,,eval,
dom_Onlyawordof_41,"word condolences families sides, may rest peace",0,0,False,False,,train,
dom_My21stbirthda_42,21st birthday.,0,0,False,False,,eval,
dom_Soyoungshoul_43,"young, think like . ' wrong talk . ' hard, let' part ways peacefully. Pity pare… See",0,0,False,False,,train,
dom_Flameanddiet_44,Flame die together.,0,0,False,False,,train,
